,_id,commento,data
2690,3070,"Il percorso passa dalla Maceglia e prosegue poi in discesa verso Pratorsi seguendo l'ex pista di sci fino al Bar/Ristorante. (In pratica al Passo della Maceglia si prosegue a diritto, il sentiero prosegue girando leggermente sulla sinistra). Al passo della Maceglia il primo sentiero sulla destra in salita prosegue per il rif. Montanaro, Pedata del Diavolo, Lago Scaffaiolo ecc. e l'altra strada forestale, fra le due citate, che prosegue a diritto girando leggermente a destra porta attualmente ad un disboscamento della forestale ed alla congiunzione di un impervio sentiero che scende ai Mandromini.", 12 ottobre 13
2691,3070,Siamo sicuri che questo itinerario passi per il Passo della Maceglia? a me risulta che il percorso sia un pò più tortuoso ed il passo sia un pochino più a Nord., 4 settembre 13
2692,5677,"L'ultimo tratto, nel paese di Corsagna, su via dell'altopiano delle Pizzorne, prima di arrivare alla mulattiera è abbastanza impegnativo.", 19 settembre 15
2693,4339,"Fatta il 7/8/15 con variante: partendo da Marina di Pietrasanta verso Pietrasanta e poi Vallecchia per ricongiungersi al percorso originale dopo il ponte sul Versilia a Corvaia, e seguita fino alla galleria del Cipollaio, non affrontata perchè troppo fredda (si passava da 30° a 12°) e non me la sono sentita. Purtroppo il manto stradale lascia un pò a desiderare tanto che ho sofferto meno la salita che la discesa: pur limitando la velocità a una trentina di km/h le crepe nell'asfalto lasciano il segno con vibrazioni che mettono a dura prova il fondoschiena.", 8 agosto 15
2694,4339,"Grazie per le ""dritte"". Da provare sicuramente.", 22 luglio 14
2695,4339,"In effetti il mio percorso non passa da San Carlo perchè il tratto Massa- San Carlo nella stagione estiva è troppo affollato sia di gitanti i macchina che si recano a San Carlo, sia di Massesesi e villeggianti che si recano alle terme di San Carlo a prendere l'acqua oligominerale diuretica alla fontanina 'free' sia di cicloamatori gasati e, a volte, anche dopati che cercano di fare la salita a tutta con tanto di cronometro per vedere quanto ci mettono a fare quei 3,8 Km. che vanno da Piazza Aranci a San Carlo.", 22 luglio 14
2696,4339,"Forse Giovanni non ho capito io, nel senso che le poche volte che ho fatto quella salita, passo da Massa, San Carlo, Antona, Rifugio Città di Massa, ecc. e mi pare di ricordare che il pezzo più duro, ma nemmeno poi tanto sia quello dopo il rifugio. Comunque mi diceva oggi un amico che l'ha fatta da poco, che le gallerie, a parte il Cipollaio, sono buie e quella più lunga ha pure il fondo molto sconnesso, per cui consiglio un bel fanale anteriore, oltre al classico lampeggio posteriore rosso.", 21 luglio 14
2697,4339,"In effetti il tratto al 28% non c'è, quello che sul profilo altimetrico appare il punto più penduto, deve essere sicuramente un disguido dovuto a Google, in effetti non si sale così tanto perchè quel tratto è in galleria e la pendenza non supera il 2-3 %, mentre il tratto immediatamente precedente che è il più duro non arriva al 7-8%. Così pure la seconda vetta che appare sul profilo risente del medesimo difetto perchè anche lì si è in galleria ed il percorso supera appena i 1000 m. di altezza, come già rilevato nel mio commento precedente.", 20 luglio 14
2698,4339,"Non credo ci siano 2.000 metri di dislivello, e neanche le punte del 28 %. Consiglio comunque di farlo al contrario, perchè credo sia più facile: si evita la salita fra T e W che mi pare (l'ho fatta alcuni anni fa) piuttosto impegnativa.", 20 luglio 14
2699,4339,"Giunti alla galleria del Cipollaio (punto C), non c'è quel picco di salita che appare nel profilo altimetrico perchè la strada entra in galleria e prosegue con una pendenza modesta (circa l 1%) per 2/3 della galleria, poi prosegue in discesa fino a bivio per Arni.", 2 aprile 13
2700,339,Sapevo che qualcuno con più fiato di me avrebbe prima o poi messo l'itinerario completo :), 29 maggio 08
2701,5306,Nessuno l'ha mai classificata ciclabile., 13 marzo 19
2702,5306,Questa strada è molto pericolosa e non si può chiamare pista ciclabile., 11 marzo 19
2703,739,Grazie fighterv60, 13 agosto 13
2704,739,"tracciato difficile e traccia a volte ti porta a perdere credo per imboscamenti dal 2008 ad oggi.Scrivetemi per avere la nuova traccia ad lug 2013. Molto impegnativo, portarsi 1lt di acqua, non ci sono fontane sul tracciato montano.", 26 luglio 13
2705,661,Molto delusi.... neanche un cartello indicatore... una caccia al tesoro per trovare i percorsi giusti... di vere cicopiste neanche l' ombra...qualche caricatura... il paesaggio sarebbe bello ma cosi non si e' rilassati per la paura di sbagliare percorso. Sconsigliamo., 9 febbraio 16
2706,661,"segnalo che alla data di oggi (o meglio dell'altro ieri) il punto da H a I non è più attraversabile: girando sulla destra dopo H il percorso è impraticabile in bici, c'è un campo di girasoli che andrebbe attraversato con la bici in spalla!", 1 agosto 15
2707,661,"L'unica cosa da chiedere ad Alberto è di caricare il profilo altimetrico, che come spesso accade nei percorsi caricati dal GPS è assente, per il resto un dislivello massimo di circa 120 m. in 4 km. non mi sembra affatto eccessivo (come del resto l'altro di circa 90 m. in 3 Km.). Semmai il fondo misto può affaticare un pò di più quando ci sono le salite, ma quasi 50 km da farsi in 3h e 1/2 mi sembra un percorso più che ragionevole, semmai c'è da domandarsi perchè l' ha segnalato un Lombardo anzichè uno del luogo: Umbri e Toscani datevi da fare!", 27 agosto 14
2708,661,A questo link c'è una guida fatta bene per quel percorso., 27 agosto 14
2709,661,"Io dovevo farlo settimana scorsa, ma causa avverse condizioni meteo l'ho fatto in macchina, almeno in parte e sicuramente non è a ""dislivello 0""!!!", 27 agosto 14
2710,661,Qualcuno ha provato questo itinerario?, 7 aprile 14
2711,661,"Ci stiamo preparando per questo giro tranquillo: io, mio marito e Giacomo seienne :si poi vi faccio sapere", 15 agosto 12
2712,2691,"Non sono del luogo. Però come si dice... a forza di percorrerla, si è allungata! :D", 1 maggio
2713,2691,La lunghezza effettiva è di cica 4 km, 1 maggio
2714,5556,"Un commento sulle foto che accompagnano quest'itinerario: si riferiscono quasi tutte alle Lame di Capraia, che pur non essendo molto distanti si trovano però alla sommità di un altra vallata: quella del Sillico, vallata che guardando la montagna dal fondovalle resta sulla destra di San Pellegrino (che fa da spartiacque), mentre la Valbona ne resta sulla sinistra. Evidentemente chi ha localizzato le foto su Panoramio non era molto pratico ed ha utilizzato un ingrandimento insufficiente della mappa per localizzarle non tenendo conto dei rilevi.", 19 ottobre 16
2715,4627,"La strada ha termine presso una cappelletta, nei cui paraggi ha inizio il sentiero alpinistico per il Rifugio Rossi (molto problematico tentare di farlo in bici).", 1 agosto 13
2716,4656,Grazie delle informazioni! Ora l'hanno riaperta ma è stata chiusa per parecchio, 22 giugno 18
2717,4656,"Sono stata al Rifugio Casentini pochi giorni fa e la Strada Provinciale della Val Fegana, dopo il rifugio, è messa male. Ora l'hanno riaperta ma è stata chiusa per parecchio, creando non pochi disagi agli abitanti. Grazie delle preziose informazioni!", 19 giugno 18
2718,4656,"E' qualche anno che non la faccio, quindi non so le condizioni in cui si trova attualmente. Direi che se tutto è come quando ci stato io non c'è bisogno di guida, la strada si segue facilmente e penso che anche la neve si sia ormai ritirata del tutto. Puoi trovare appoggio al Rifugio Casentini, dopo il valico di Foce a Giovo. Il percorso lo puoi trovare anche sulla carta OSM col nome di Strada Comunale della Foce. Da Casa Coppi (Val di Luce o delle Pozze) al Rifugio Casentini è totalmente sterrato, cioè ciotoli,terra, roccia. Dopo il valico di Foce a Giovo prende nome di Strada Provincile di Valfegana e dal Casentini in poi diventa asfaltata (però non so in quali condizioni dopo l'inverno).", 18 giugno 18
2719,4656,"Vorrei sapere se qualcuno ha fatto questo percorso recentemente. Si può percorrere a piedi viaggiando da soli, oppure serve una guida?", 18 giugno 18
2720,4656,"La salita da Casa Coppi a Foce a Giovo è tutta su strada particolarmente sconnessa, quindi no BDC ma MTB con tassellato ben scolpito e largo (diciamo 5,5 cm. almeno) o FAT-BIKE.", 6 agosto 14
2721,1075,Nice round to ride! Enjoyable ride uphill on good road with almost no traffic from B (Monte San Savino 250m) via C (Palazzuolo 570m) to D (Colonna di Grillo approx. 230m). More traffic (´trucks) and rather bad road from D to G (Cappanole) Also hookers waiting for customers...., 8 luglio 14
2722,4515,N/D,N/D
2723,1479,albertino 234 wrote:Ciao a tutti io e la mia famiglia abbiamo fatto parte del giro del lago sabato e domenica di pasqua....buone le piste e il paesaggio ma manca la segnaletica e le distanze...inoltre la pista attraversa i paesi dalla strada provinciale..per chi ha bambini piccoli a seguito come me (noi siamo in 5 la piu piccola ha 6 anni) è un vero disagio...il resto vale la pena farlo....Segnalo il camping Cerquesta non adatto ai ciclisti. Ce ne sono altri sicuramente piu agevoli https://www.***.com/tags/spankbang/ https://www.redtube.social https://www.***.me/tags/beeg/ ] e sul lago, 11 giugno 19
2724,1479,"Percorso adatto alle famiglie solo nel tratto passignano, tuoro ,Castiglione del lago sentiero ciclabile sterrato che si interrompe in zona borghetto dove si passa in centro paese. Sconsiglio alle famiglie di passare dalla zona sud del lago perché la pista ciclabile non è molto presente e si utilizza la strada statale.", 7 giugno 19
2725,1479,Buon giorno a Tutti chiedo umilmente Aiuto : come posso scaricare un GPX su un Anziano (come il Proprietario) Garmin Edge705 ??? ringrazio anticipatamente e Buone Pedalate a Tutti saluti da Nonno52, 23 maggio 19
2726,1479,"Condivido pienamente, da Torricella a Castiglione :si ; S Savino Castiglione :no", 13 luglio 18
2727,1479,ho fatto il giro a fine giugno 2018 e' brutto e lungo il tratto su strada per giungere a castiglione da sud., 7 luglio 18
2728,1479,"Ho fatto la ciclabile un mese fà....ad oggi è percorribile in tutta sicurezza anche dai bambini prendendola dal ristorante ""il Giardino"" località Torricella fino a Castiglione del lago seguendo il giro in senso antiorario cioè: torricella, passignano, tuoro, borghetto e Castiglione del Lago..... oppure la fai all'incontrario. ", 19 novembre 17
2729,1479,"a fine novembre voglio fare questo percorso, qualcuno ha notizie su come è messa la ciclabile con le piogge degli ultimi giorni? ha fatto danni?", 8 novembre 16
2730,1479,Percorso svolto solo in parte il 24 agosto., 28 agosto 16
2731,1479,Bellissimo tragitto!!, 17 agosto 16
2732,1479,"Giro effettuato il 29/30.08.2015 con tre bambini. La pista ciclabile nel vero senso della parola non esiste. L'unica parte che potrebbe considerarsi tale, che va dal Trasimeno Wave Park (zona Badiaccia) a Castiglione del Lago è interrotta di frequente da alberi caduti, vegetazione selvaggia, ponticelli crollati o pericolanti, tracciato allagato. Il resto è strada bianca, piacevole, o asfaltata, meno piacevole ed anche pericolosa. Da dimenticare il tratto da Castiglione del lago a Sant'Arcangelo, tutto su asfalto bello arroventato. Belli, comunque, gli scorci di paesaggio sul lago, le isole e sulle colline circostanti.", 31 agosto 15
2733,1479,"Giro del lago Trasimeno in bici (Km 60) effettuato il 20 giugno 2015. La pista ciclabile c'è solo in piccola parte e non è ben segnalata e quando c'è è spesso interrotta per alberi caduti, ponti in legno fatiscenti ed altri inconvenienti vari. In ogni modo direi che mi è piaciuto molto e lo consiglio vivamente.", 21 giugno 15
2734,1479,"I Tedeschi non cambiano mai, è evidente che non hanno interesse per il Lago Trasimeno. Quanto alla balneabilità del lago non dovrebbero essere loro a preoccuparsene dal momento che li ho visti con i miei occhi fare il bagno nell'acqua di uscita del ghiacciaio dell'Ortles a fine Settembre la sera alle 7: quell'acqua non è inquinata solo perchè a quella temperatura non ci può vivere alcun batterio: solo i tedeschi riescono a sopravviverci.", 21 luglio 14
2735,1479,"Trasimeno, tv tedesca scatenata contro pista ciclabile e lago / Il video choc", 21 luglio 14
2736,1479,Fatto il Giro a fine Luglio con 2 adulti e 2 bambini di 7 anni in senso orario da Castiglion del Lago., 11 agosto 11
2737,1479,Ciao a tutti io e la mia famiglia abbiamo fatto parte del giro del lago sabato e domenica di pasqua....buone le piste e il paesaggio ma manca la segnaletica e le distanze...inoltre la pista attraversa i paesi dalla strada provinciale..per chi ha bambini piccoli a seguito come me (noi siamo in 5 la piu piccola ha 6 anni) è un vero disagio...il resto vale la pena farlo....Segnalo il camping Cerquesta non adatto ai ciclisti. Ce ne sono altri sicuramente piu agevoli e sul lago, 26 aprile 11
2738,1479,"Ho fatto il giro anche io, molto bello brutti i 15km da castiglion del lago a s arcangelo soprattutto i primi 7/8 per il resto concordo pienamente con mike", 8 giugno 10
2739,1479,"Ho fatto il giro: è molto bello e suggestivo però alle note di presentazione del percorso aggiungerei che per un quarto del percorso stesso e più precisamente da Castiglione a Sant'Arcangelo il sentiero ciclabile non esiste, quindi per continuare nel giro del lago è necessario percorrere la normale strada asfaltata dove ovviamente passano anche altri mezzi. :noti Inoltre trattasi di un percorso di ben 60 km!!", 4 aprile 10
2740,5206,"Che velocità, avevo segnalato questo percorso neanche mezz'ora fa!", 6 agosto 14
2741,4625,"Infatti come spiegato nella descrizione si tratta di una strada della forestale , è aperta, sì al traffico, ma se non ci sono frane sulla sottostante Via del Brennero il traffico non ci passa proprio eccezion fatta, in questo periodo, per i trattori o i furgoncini di pochi taglialegna.", 13 agosto 15
2742,4625,"L'itinerario è molto bello, ma NON È UNA CICLABILE e neanche una ciclopedonale o un sentiero, bensì una strada provinciale, aperta al transito di auto e mezzi di ogni tipo.", 12 agosto 15
2743,3302,Ligonchio è in provincia di Reggio Emilia e non in Toscana., 1 aprile 12
2744,4498,Percorso che cerca di evitare la classica Vìa del Brennero (variante del traforo) che è praticamente impossibile percorrere a causa del traffico, 6 giugno 13
2745,1969,"confermo la difficoltà di questo percorso da parte di famiglie se eseguito tutto sul'argine.L'abbiamo percorso io ,mia moglie e due bambini di 12 e 9 anni.Paesaggi bellissimi .Partenza da Lucca ,dopo aver effettuato il giro delle mura (consigliatissime).Fino a Ripafratta tutto ok seguendo le indicazioni ""Itinerario Puccini"" che condivide il tracciato fino a quel punto,poi si attraversa il Serchio e dopo aver percorso sopra l'argine il tratto fino al'impianto di escavazione della sabbia,abbiamo abbandonato la ciclabile troppo sconnessa e continuato fino al mare (bocca Serchio) per strade asfaltate per lo più secondarie.Peccato non avere una ciclabile con fondo adeguato e segnalata anche nel secondo tratto,perchè la vista che si ha dalla sommità del argine e bellissima!! Distanza andata e ritorno circa 60KM Nel complesso è stato un giro piacevole e appagante con arrivo al mare.", 17 aprile 17
2746,1969,"CIAO, purtroppo quel giorno ho degli impegni e non sono in zona, è un po' che non ci vado però da Lucca a RIpafratta si corre lungo l'argine sinistro senza problemi con un po' di asfalto, poi sterrato ghiaioso, poi sterrato puro e da Cerasomma di nuovo asfalto a grana grossa, a Ripafratta si attraversa il ponte e si percorre l'argine destro su sterrato erboso fino a Pontasserchio, qui si prosegue sempre sull'argine destro verso la foce (non so però se dopo l'alluvione e il cedimento dell'argine del 2013 presso Nodica, la viabilità lungo l'argine sia stata ripristinata correttamente, in prossimità della foce si prende la pista lungomare verso Nord in prevalenza sterrato con un po' di sabbia ogni tanto e qualche tratto asfaltato in prossimità delle zone balneari fino a Viareggio in tutto sono circa 45 km da farsi con bici da trekking (per la bdc gli sterrati in certi punti a volte possono costituire un problema per fango, sabbia o erba) in almeno tre ore o più, se non sei ciclista superperformante (tieni di conto che anche sui tratti asfaltati difficilmente si superano i 25 e i 15 sugli sterrati ). A Viareggio eventualmente trovi il treno per il ritorno (24 km. di ferrovia).", 9 luglio 16
2747,1969,"Buongiorno, chiedo se qualc'uno ha percorso recentemente questo tratto, io lo farei 11/07/16", 9 luglio 16
2748,1969,"Volendo, dopo Ripafratta si può anche proseguire sull'argine sinistro attraversando il passaggio a livello e proseguendo sulla strada in direzione di Pisa per circa 500 m. si rientra poi sulla destra sull'argine del Serchio al primo cartello che indica 'Itineraro ciclabile di Puccini', poi si segue l'argine e si attraversa il ponticello sul canale Ozzeri in prossimità del suo sbocco nel Serchio e si riprende l'argine fino al ponte pedonale (con scala) su cui passa il tubo dell'acquedotto e si attraversa qui il Serchio riprendendo l'itinerario segnalato in origine oppure, arrivati a questo ponte pedonale, si scende nella strada sottostante che costeggia l'argine del Serchio (su questa stradetta il traffico di autoveicoli è pressochè nullo, se si esclude qualche locale o qualche pescatore e fatta eccezione per l'attraversamento del ponte di Pontasserchio) e si riprende poi il percorso originario passando sotto gli archi del ponte di Pontasserchio.", 29 dicembre 14
2749,1969,"Ho percorso l'itinerario nei giorni scorsi, l'ho trovato molto bello e movimentato. Certo non è una pista ciclabile, in molti tratti è un sentiero appena tracciato, in certi punti viaggiavo in mezzo all'erba alta.", 14 luglio 13
2750,1969,Il percorso sarebbe bello se fosse segnalato e reso percorribile nei tratti dove diventa un viottolo a volte interrotto. Ci si perde facilmente dopo i primi 8 km circa di bella sterrata lungo l'argine del Serchio. Anche con il GPS al collo..., 23 giugno 13
2751,1969,Pista percorsa il 27 dicembre 2011., 4 febbraio 12
2752,1969,ABBIAMO FATTO IERI DOMENICA 8/08/2010 QUESTO ITINIERARIO. PORTREI DIRE ANZITUTTO CHE NON SI TRATTA DI UN ITINERARIO DEL TUTTO INTUITIVO ANZI ABIAMO DOVUTO ATTINGERE AD INDICAZIONE DI PERSONE DEL LUOGO CHE IN PARTE CI HANNO FACILITATO IN PARTE CI ANNO FATTO PERCORRERE STRADE CHE NON ERANO QUELLE INDICATE NEL ROAD MAP SCARICATO. UN PARTE DEL PERCORSO CHE ABBIAMO FATTO ERA QUELLA INDICATA MA ERA IN CONDIZIONI MOLTO DISASTRATE E NON FACILMENTYE PERCORRIBILE.COMUNQUE GRAZIE PERCHE FORSE SE LO AVESSIMO SAPUTO PRIMA FORSE NON LO AVREMMO FATTO OPPURE COME CREDO SIA GIUSTO AVREMMO CERCATO DI ESSERE PIU' INFORMATI- MOLTO BELLO MOLTO PANORAMICO E IN UNA CONDIZIONE METEO IDEALE TEMPO SECCO VENTILAZIONE SOLE NUVOLE COME DA CARTOLINA. LO CONSIGLIAMO CIAO A TUTTI PIERO, 9 agosto 10
2753,1411,Questo itinerario è stato uno dei miei preferiti., 9 aprile 13
2754,4340,"Gran parte del percorso è alberata e, a volte ci si trova in un tunnel verde fra i tigli che costeggiano la strada.", 19 agosto 14
2755,4535,Il testo della descrizione dell'itinerario recita:, 19 novembre 17
2756,4535,"Cara parodiluisa, da Ripafratta la strada col traffico la si può evitare per gran parte: basta seguire l'argine destro del Serchio fin dopo Filettole, poi prima di arrivare ad Avane si lascia l'argine e si va verso il monte sulla destra , si attraversa la provinciale e si continua su un stradina stretta ma asfaltata che costeggia il monte e l'autostrada e poi gira verso destra passando sotto l'autostrada per immettersi poi sulla strada, che probabilmente avete seguito voi, subito prima della salita. Terminata la salita si gira a destra passando di nuovo sotto l'autostrada (dove c'è la cava di MonteCucco, strada riaperta recentemente dopo una frana che l'ha sbarrata per 2 anni) poco dopo si incontra uno sterrato sulla destra che porta verso il lago lo si imbocca per giungere a Via Traversagna che si attraversa proseguendo sullo sterrato che piega verso sinistra in direzione della fattoria, poco prima della fattoria si gira a destra verso l'idrovora fino a giungere all'argine del Lago che si segue girando sulla destra fino a Massaciuccoli. Attenzione però: questo tratto da Montecucco a Massaciuccoli è tutto sterrato con fondo fangoso (se piove) o estremamente duro in caso di secca prolungata e mette a dura prova il fondoschiena, inoltre (non so se sia una conseguenza dello straripamento del Serchio del Natale 2012 o meno) non è quasi per nulla segnalato per cui se si è con dei bimbi è opportuno aver fatto prima un sopralluogo accurato !", 16 aprile 17
2757,4535,"Fatta questa ciclabile 14/04/17. Cercando di accorciarla un goccino l'abbaiamo presa da Ripafratta. Qui grazie alle segnalazioni poco chiare l'abbiamo imbroccata al contrario. Dopo circa 15 minuti ce ne siamo resi conto e siamo tornati indietro. Quindi, presa la strada giusta, ci siamo avventurati x le strade che proprio poco trafficate non sono e le macchine che passano non vanno poi tanto piano......quindi con bambini occhi aperti! Dopo Filettole x mancanza di cartelli abbiamo fatto una bella allungatoia.", 16 aprile 17
2758,4535,"Che dire? sono le strade di casa mia, ma ..... c'è una grossa imprecisione, con la Ciclabile di Puccini a Borgo a Mozzano e al Ponte del Diavolo non ci si arriva: dopo Lucca si può proseguire lungo l'argine sinistro del Serchio su strada sterrata fino quasi a Ponte a Moriano, poi per Borgo a Mozzano ci sono ancora 12 Km di strada assai trafficata sia che si passi dalla SS 12 del Brennero e dell'Abetone, sia che si passi dalla Provinciale Ludovica con solo un po' di respiro fra Ponte a Moriano e Vinchiana in corrispondenza della cosiddetta 'Variante di Ponte a Moriano' ove si convogliano sia Brennero che Ludovica concedendoci quasi 2 km di tranquillità.", 20 novembre 16
2759,4535,http://www.touringclub.it/itinerari-e-w ... bileDialog, 19 novembre 16
2760,4535,"Da Lucca a Viareggio in bici d'epoca, successo per la Salmastrosa", 16 agosto 16
2761,4535,"Variante per la frana, nella descrizione del percorso ne ho aggiunto l'indicazione.", 22 aprile 15
2762,4535,"Una frana in prossimità della cava di Montecucco sbarra la strada nell'ultima parte prima di arrivare al lago, bisogna lasciare l' itinererario dopo il tratto parallelo all'autostrada e proseguire lungo la strada asfaltata che da Filettole porta a Massaciuccoli e Quiesa.", 17 luglio 14
2763,4535,"Conosco l'itinerario peccato che tra il sottopasso dell'autostrada ed il lago (o meglio nei pressi di Via Traversagna), se si è con dei bambini diventi imbarazzante spiegare loro cosa ci fanno certe signorine lungo la via.", 17 giugno 13
2764,1466,"Il tratto fra i punti B e C del percorso indicato non si trova su pista ciclabile, ma bensì su strada ad alta densità di traffico, suggerirei di attraversare il parcheggio di fronte al punto B (bivio per Monsanquirico), di salire sul controargine del Serchio e di raggiungere, transitando su questo, il punto C (direzione del parco fluviale) facendo attenzione ad attraversare la strada all'altezza del ponte di Monsanquirico.", 15 aprile 13
2765,4883,Rivista oggi la descrizione dell'itinerario che presentava alcuni errori e carenze nella toponomastica., 13 settembre 15
2766,4380,Fibbialla e la valle della Contesora.JPG, 30 luglio 15
2767,4380,Montigiano panorama da Via del Palazzetto.JPG, 23 agosto 13
2768,4380,Montigiano 11.JPG, 15 aprile 13
2769,6195,"Non proprio il marciapiedi, visto che è stato diviso in due ed una parte asfaltata e resa ciclabile, .... poi se anche i pedoni camminano sulla pista perchè è più comoda del marciapiedi inghiaiato e con le buche d'acua quando piove ....", 18 dicembre 18
2770,6195,Tratto lungo il marciapiedi di Via Civitali (tratto della S12)fra Via del Brennero e Via Batoni (circonvallazione di Lucca)., 18 dicembre 18
2771,4283,"Malgrado nella descrizione i punti di questo itinerario vengano presentati in comune di Capannori, posso assicurare che si trovano tutti in comune di Lucca!", 24 giugno 14
2772,3406,"Il percorso consente di avere una visione semipanoramica della città di Lucca, dell'insieme dei suoi campanili e di alcune delle sue chiese più importanti: in particolare campanile e retro della cattedrale di S.Martino, facciata di S.Maria della Rosa (con vestigia delle mura Romane al suo interno), campanile e retro della basilica di S.Frediano, e la più recente S.Girolamo (per intero). Si possono anche ammirare la Torre Guinigi con i suoi lecci sulla sommità, la Torre delle Ore, la parte sommitale della chiesa di S.Michele in Foro con l'Arcangelo Michele ed il suo Campanile, nonchè altri numerosi campanili minori.", 4 luglio 14
2773,3406,"L'ho percorso la prima volta il 12 settembre 1962, quando abitavo a Lucca, allora era aperto anche alla circolazione degli autoveicoli in entrambe le direzioni e la strada era asfaltata da parte a parte e non solo la striscia centrale come adesso. Il percorso fu chiuso al traffico in occasione del giro d'Italia del 1984 quando il manto stradale fu rifatto come adesso, ma al momento attuale avrebbe bisogno di un ritocco su gran parte della pista asfaltata che comincia a presentare qualche crepa nella superficie. E' un percorso altamente turistico e frequentatissimo soprattutto da pedoni tantochè ci sarebbe un limite di velocità di 12 km/h che non so quanti rispettino, dato che non è segnalato. L'ho percorso qualche migliaio di volte ed ogni volta ho scoperto un punto di vista nuovo sulla città ed ho osservato i cambiamenti avvenuti in questi 50 anni dalla scomparsa delle caserme militari, alla loro trasformazione in parcheggi, alla scomparsa e sostituzione di molti degli alberi secolari che contornavano la strada da ambo i lati.", 9 marzo 13
2774,4245,"Ho percorso questa parte del tragitto del parco fluviale molti anni fa (quando ero ragazzo e andavo ancora a pescare). Da allora non è cambiata, se non per aver abolito il doppio senso di circolazione sull'argine del fiume.", 12 marzo 13
2775,4243,Pieve S.Stefano fra gli olivi.JPG, 11 novembre 15
2776,4243,Panorama di Lucca da San Martino in Vignale.JPG, 11 marzo 13
2777,2216,"Se si attraversa il ponte e si svolta a destra, inizia il viale delle Piagge che ha una pista ciclopedonabile lunga circa 3,5 km. Al termine del viale inizia un'altra pista ciclabile che costeggiando il fiume Arno arriva fino a Cascina", 11 febbraio 12
2778,4629,"Questo percorso può essere fatto con anche con bici da corsa o trekking fino agli impianti di risalita del Corno Alle Scale, da qui in poi (fine della strada asfaltata) l'unico mezzo utilizzabile è la MTB , vuoi per il fondo dissestato, vuoi per le pendenze che si incontrano.", 4 agosto 13
2779,3534,fatto questa mattina era molto freddo però diciamo che per una sgambata è molto carino l'unica pecca che non lo abbiamo fatto per filo e per segno in quanto non è per nulla segnalato e l'unico modo è andare ad intuitoo scaricando la traccia. Molto cicloturistico, 28 dicembre 14
2780,4728,smponte_sospeso_1.jpg, 7 aprile 14
2781,2723,Sito inattendibile ...leggo di ulteriore traccia impraticabile...io parlo x esperienza personale, 14 agosto 19
2782,2723,"Solo adesso sono rientrato nella pagina di Piste Ciclabili, avevo segnalato l'inesattezza dei percorsi, non è vero che non avevo detto come contattarmi, leggete meglio. Sono accompagnatore AMI nel sito nazionale AMI regione toscana ci sono i miei dati e come contattarmi. Comunque il mio n. è 339-1855639. Ciao a tutti e buone pedalate. ( PS. Non fidatevi delle tracce riportate per gran parte dei percorsi intorno ad Orbetello, Come già detto sono state tracciate su mappa e non con GPS.)", 6 aprile 17
2783,2723,"Ciao sono Stefano Spagnoli, accompagnatore diplomato AMI (Associazione MTB Italia). La traccia Maremma Leggera, come altre traccie che troverete nei dintorni di Orbetello, sono state fatte ormai da qualche anno. All'epoca io ed i miei compagni bikers tracciavamo su carta e non con GPS. Se volete cercatemi sul sito Nazionale dell' AMI e contattatemi, sarò lieto di farvi conoscere la mia terra.", 4 aprile 16
2784,2723,"Chi ha segnalato il percorso aveva previsto la difficoltà nel seguirlo e aveva suggerito di essere contattato, peccato non abbia suggerito come mettersi in contatto.", 24 aprile 14
2785,2723,"Ciao a tutti,", 22 aprile 14
2786,2749,"GiuseppeMarrasi, 26 agosto 18", 26 agosto 18
2787,2749,"Buongiorno a tutti gli utenti,", 26 agosto 18
2788,2733,"Ciao sono Stefano Spagnoli, accompagnatore diplomato AMI (Associazione MTB Italia). Questa traccia come altre traccie che troverete nei dintorni di Orbetello, sono state fatte ormai da qualche anno. All'epoca io ed i miei compagni bikers tracciavamo su carta e non con GPS. Se volete cercatemi sul sito Nazionale dell' AMI e contattatemi, sarò lieto di farvi conoscere la mia terra.", 4 aprile 16
